,10m_u_component_of_wind,10m_v_component_of_wind,2m_dewpoint_temperature,2m_temperature,total_precipitation,skin_temperature,10m_u_component_of_neutral_wind,10m_v_component_of_neutral_wind,10m_wind_gust_since_previous_post_processing,instantaneous_10m_wind_gust,clear_sky_direct_solar_radiation_at_surface,downward_uv_radiation_at_the_surface,surface_latent_heat_flux,surface_net_solar_radiation,surface_net_thermal_radiation,cloud_base_height,total_cloud_cover,total_column_cloud_liquid_water,evaporation,surface_runoff,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,type_of_high_vegetation,type_of_low_vegetation,convective_precipitation,convective_rain_rate,total_column_rain_water,precipitation_type
2024-10-26 05:00:00,0.4250421,0.9652795,285.37134,285.59033,9.3460085e-07,285.06372,0.4371606,0.9862506,2.4325962,2.3384418,0.0,0.0,24682.04,3.5999988e-12,-41595.92,30.7883,1.0,0.10418695,9.877151e-06,0.0,2.0818405,2.9029827,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-26 06:00:00,0.093455195,1.009964,285.42017,285.61865,3.1852715e-06,285.0542,0.09869689,1.0373669,2.4406824,2.391652,0.0,0.0,18870.68,3.5999988e-12,-41734.004,30.86734,1.0,0.11213374,7.5416074e-06,0.0,2.080864,2.9029827,5.0,1.0,0.0,0.0,0.00024414062,1.0
2024-10-26 07:00:00,-0.16103399,1.0331326,285.375,285.5747,1.69754e-06,285.19214,-0.16800845,1.0673084,2.859047,3.010706,8591.359,2740.16,8177.957,12858.879,-27822.96,30.79158,1.0,0.10546994,3.2885837e-06,0.0,2.0798922,2.9029198,5.0,1.0,0.0,0.0,0.00024414062,1.0
2024-10-26 08:00:00,-0.2378357,1.0086803,285.37158,285.44238,6.275176e-06,285.98755,-0.25610906,1.0751047,3.1757069,3.127369,207779.81,24478.719,-14062.164,142504.94,-40588.96,34.440826,0.98968744,0.07635492,-5.619694e-06,0.0,2.0789156,2.9027977,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-26 09:00:00,-0.22638065,0.969292,285.20215,285.3943,2.3651119e-06,287.5349,-0.2503388,1.0716629,3.390502,3.2986937,597027.8,53445.758,-96946.0,454865.88,-80524.19,34.501923,0.8283447,0.04059936,-3.8762766e-05,0.0,2.078003,2.9027977,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-26 10:00:00,-0.19523805,0.754934,285.68872,286.33838,4.577637e-07,289.42285,-0.22779542,0.85629636,3.3321333,3.1737165,983951.3,97025.875,-205344.94,784217.56,-142583.25,221.47078,0.6528039,0.020854488,-8.212779e-05,0.0,2.0770893,2.9027338,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-26 11:00:00,0.35984492,0.5320489,287.07422,288.89526,0.0,291.4746,0.42950678,0.62412775,3.2693129,3.1503859,1264512.0,125169.875,-295769.94,1104358.0,-198830.75,458.1858,0.5879431,0.022348631,-0.000118271186,0.0,2.0761175,2.9026709,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-26 12:00:00,0.25512874,0.48639458,287.51367,290.51978,0.0,292.83325,0.30495358,0.5691876,3.3154182,3.2088623,1389317.0,180636.12,-405579.12,1397535.0,-246552.69,,0.2567895,0.009401854,-0.00016217864,0.0,2.075141,2.9025488,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 13:00:00,0.39114743,0.34537226,287.833,291.9995,0.0,293.74268,0.4775476,0.38955134,3.2124538,3.04245,1337065.0,170309.75,-447818.94,1391447.0,-295505.0,,0.3464563,0.011744384,-0.00017907203,0.0,2.0741692,2.902485,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 14:00:00,0.19467646,0.09316951,287.84082,292.87964,0.0,293.84814,0.22746575,0.067224085,3.048273,2.6828642,1116321.0,145735.0,-430561.88,1201887.0,-296560.38,,0.2966894,0.00738281,-0.0001721817,0.0,2.0732565,2.902485,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 15:00:00,-0.64632326,-0.23608768,288.36353,293.49023,0.0,293.48047,-0.6874677,-0.2548157,2.7033482,2.047124,758397.44,103717.44,-340008.38,892930.5,-297147.88,,0.118704796,0.0031152342,-0.00013594054,0.0,2.0723429,2.902421,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 16:00:00,-1.6750107,0.023150615,289.4131,292.71436,0.0,291.22046,-1.5698023,0.011445906,2.1565714,1.6780024,342361.56,52496.637,-123258.81,446067.2,-273340.25,,0.059373777,0.001335449,-4.9289665e-05,0.0,2.0713081,2.902358,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 17:00:00,-2.0939054,0.6974499,288.96265,290.7793,0.0,288.83594,-1.9080696,0.6224243,2.5034056,2.6954327,46415.36,11520.637,-3978.28,84418.5,-219856.44,,0.04274292,0.0007470702,-1.5785081e-06,0.0,2.0703955,2.902236,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 18:00:00,-1.6879177,1.1264801,288.0559,289.2964,0.0,287.813,-1.4791574,0.9612036,3.1649323,3.1635313,0.0,0.0,13169.52,3.5999988e-12,-199974.19,,0.07074702,0.0004052734,5.277665e-06,0.0,2.069419,2.902236,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 19:00:00,-1.1164265,1.5788832,287.46216,288.49658,0.0,286.86694,-0.85934514,1.2228289,3.3799076,3.331358,0.0,0.0,19985.559,3.5999988e-12,-195765.06,,0.049476318,0.00027832016,7.97661e-06,0.0,2.0685053,2.902172,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 20:00:00,-0.5049097,1.7558708,286.99097,288.0056,0.0,286.18848,-0.37609684,1.3938446,3.3103504,3.0215225,0.0,0.0,24835.957,3.5999988e-12,-200479.62,,0.03609131,0.00033935532,9.908154e-06,0.0,2.0675335,2.9021091,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 21:00:00,-0.10801941,1.8094025,286.43677,287.24878,0.0,285.65088,-0.103256226,1.5037766,3.193324,3.138709,0.0,0.0,28809.078,3.5999988e-12,-195152.19,,0.062779486,0.00031249993,1.1520702e-05,0.0,2.0666208,2.9021091,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 22:00:00,0.26687557,1.7395973,285.7627,286.2351,0.0,285.2981,0.15061885,1.4936094,3.3314676,3.2809353,0.0,0.0,28988.918,3.5999988e-12,-195532.69,,0.051522218,0.00025024405,1.1580177e-05,0.0,2.0655851,2.9019232,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-26 23:00:00,0.8535687,1.2780609,284.84717,285.13184,0.0,284.74194,0.6173907,1.18676,3.4850235,3.4030762,0.0,0.0,28249.879,3.5999988e-12,-195087.0,,0.3786999,0.0009106444,1.12868565e-05,0.0,2.0646725,2.9019232,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 00:00:00,0.82754636,1.2658529,284.62598,284.6709,0.0,284.73608,0.696297,1.198184,3.4755793,3.4653854,0.0,0.0,27864.598,3.5999988e-12,-169567.62,1803.9663,0.9984033,0.0052465796,1.114103e-05,0.0,2.0637589,2.9018602,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 01:00:00,0.8419952,1.0734854,284.1902,284.2339,0.0,284.78027,0.7969061,1.0443382,3.493001,3.3495235,0.0,0.0,27268.758,3.5999988e-12,-158155.5,30.732407,0.99752194,0.010900877,1.091428e-05,0.0,2.0627823,2.9017382,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 02:00:00,0.654779,1.2740307,283.9812,284.03735,0.0,284.6848,0.6400982,1.2683039,3.4194603,3.3303814,0.0,0.0,20141.797,3.5999988e-12,-110356.75,30.731003,1.0,0.016418453,8.04536e-06,0.0,2.0618114,2.9017382,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 02:00:00,0.794071,1.4612808,283.55908,283.6228,0.0,284.74634,0.79169977,1.4598827,3.454606,3.50173,0.0,0.0,16780.078,3.5999988e-12,-81913.44,30.829025,0.984165,0.02142822,6.723636e-06,0.0,2.0608978,2.9016743,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 03:00:00,0.717608,1.7377529,283.54077,283.71533,0.0,284.58936,0.7167535,1.7361126,3.725357,3.7494078,0.0,0.0,11751.238,3.5999988e-12,-70937.25,30.848984,0.99361324,0.021555174,4.6927007e-06,0.0,2.0599852,2.9016113,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 04:00:00,0.7702221,1.8177252,283.3435,283.6162,2.4795526e-07,284.67578,0.7747796,1.8228331,3.8412437,3.828844,0.0,0.0,5035.4766,3.5999988e-12,-58881.562,30.80745,1.0,0.020441893,2.0010857e-06,0.0,2.0589495,2.9016113,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 05:00:00,1.0092211,1.8706694,283.32373,283.57227,2.4795526e-07,284.66504,1.0163851,1.8795519,3.8603039,3.797433,0.0,0.0,1945.1597,3.5999988e-12,-67874.56,475.23267,0.9968066,0.017492674,7.814168e-07,0.0,2.0580368,2.9015474,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 06:00:00,1.0741282,1.9598913,283.20044,283.50317,0.0,284.72485,1.0858564,1.9755249,3.9249783,4.151002,8371.199,2654.4,-1288.9602,15769.598,-86052.625,48.55841,0.9777783,0.012888182,-5.202089e-07,0.0,2.0571232,2.9014254,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 07:00:00,0.88173884,1.793354,283.4402,283.94458,7.247924e-07,286.06934,0.9180487,1.8426418,4.8795652,4.80455,215808.0,32277.438,-39346.76,242731.5,-146337.56,1501.3655,0.80784667,0.0066259727,-1.5734782e-05,0.0,2.0562105,2.9013615,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-27 08:00:00,0.6914953,1.5933456,284.39893,285.91577,0.0,289.13428,0.7364831,1.6789398,4.90993,4.836714,621665.25,74346.875,-170949.56,645232.6,-210577.31,1456.5222,0.6417041,0.0032373045,-6.8365625e-05,0.0,2.055234,2.9013615,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 09:00:00,0.6568908,1.4908953,285.7417,288.38818,0.0,292.28174,0.70394164,1.5920601,4.9483376,4.796112,1016801.25,123426.19,-341234.5,1037824.0,-253494.88,792.42114,0.20337886,0.001425781,-0.00013643086,0.0,2.0542622,2.9011765,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 10:00:00,1.1293755,1.4359751,286.92578,292.67822,0.0,293.6333,1.1960335,1.5214376,5.2620134,5.4344482,1296289.0,170834.88,-484357.8,1387246.0,-317326.5,,0.13320678,0.00024658185,-0.0001936718,0.0,2.0532856,2.9011765,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 11:00:00,1.7865238,1.7751064,286.8628,295.0735,0.0,295.05615,1.8523073,1.8389721,6.0882463,6.2054358,1414072.0,186231.0,-579685.1,1522294.0,-348653.94,,0.18747067,0.00021484373,-0.00023179819,0.0,2.0524359,2.9011126,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 12:00:00,2.0774527,1.6506824,286.61035,296.01855,0.0,295.6294,2.136735,1.697689,6.415923,6.2995224,1352540.0,178336.94,-610972.8,1448612.0,-345000.8,,0.11637449,0.0002575682,-0.00024429895,0.0,2.0514011,2.9010496,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 13:00:00,2.042451,1.485609,286.6858,296.52148,0.0,295.58545,2.0881023,1.5193195,6.303441,5.3097363,1124342.0,149734.38,-569329.2,1231383.0,-341415.56,,0.084849834,0.00033203117,-0.00022766016,0.0,2.0504875,2.9010496,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 14:00:00,1.8703098,1.1874332,287.65796,296.24683,0.0,294.43677,1.8727207,1.1862745,5.310172,3.2850637,762506.2,103951.0,-409220.5,887447.0,-333114.7,,0.033002928,0.000361328,-0.0001636404,0.0,2.049511,2.9009857,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 15:00:00,2.0666428,0.9736389,287.62817,295.38696,0.0,291.51636,1.8708658,0.87612975,3.28545,2.9400396,342745.56,52233.598,-149513.06,458977.25,-307458.56,,0.018197019,0.0004858398,-5.9774742e-05,0.0,2.0485392,2.9008636,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 16:00:00,2.4242868,0.66672117,286.90112,292.91968,0.0,289.21167,2.0997448,0.57815915,3.7975168,4.0358334,44264.957,10761.598,-33993.684,79994.875,-262666.75,,0.0,0.0008544922,-1.3576523e-05,0.0,2.0476265,2.9008636,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 17:00:00,2.4891043,0.52752864,286.12964,290.77124,0.0,288.25586,2.1348047,0.4411645,4.680731,4.6992903,0.0,0.0,-18871.043,3.5999988e-12,-247578.0,,0.0017456051,0.0012792968,-7.5310563e-06,0.0,2.0467138,2.9008007,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 18:00:00,2.3241014,0.9036645,285.43042,289.27905,0.0,287.46948,2.0766497,0.7924963,4.7648525,4.576315,0.0,0.0,-17032.922,3.5999988e-12,-249816.06,,0.00507202,0.0018505859,-6.8259615e-06,0.0,2.0456781,2.9007368,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 19:00:00,2.1117373,1.3863583,284.99756,288.00195,0.0,286.93823,1.943799,1.2789688,4.685239,4.4901276,0.0,0.0,-14960.48,3.5999988e-12,-242620.19,,0.007531736,0.0026342773,-5.9776758e-06,0.0,2.0447655,2.900673,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 20:00:00,1.7994032,1.7009869,284.66602,287.052,0.0,286.41064,1.6503544,1.6027746,4.646017,4.460904,0.0,0.0,-10595.203,3.5999988e-12,-243437.06,,0.011909179,0.0030615234,-4.236904e-06,0.0,2.0438519,2.900673,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 21:00:00,1.5127678,1.8067636,284.35547,286.15234,0.0,285.8816,1.3484316,1.724267,4.512501,4.3505116,0.0,0.0,-5318.0,3.5999988e-12,-245084.94,,0.10346556,0.0027636718,-2.1312944e-06,0.0,2.04288,2.9005508,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 22:00:00,1.4013042,1.6801548,283.6953,284.9546,0.0,285.3579,1.2229795,1.6411858,4.404334,3.9834528,0.0,0.0,-1717.72,3.5999988e-12,-242224.38,,0.45135373,0.0012133787,-6.7959536e-07,0.0,2.0419035,2.900488,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-27 23:00:00,1.5395727,1.5854034,283.61157,284.54858,0.0,284.9441,1.4200048,1.5504875,3.9833746,3.470933,0.0,0.0,1301.48,3.5999988e-12,-226470.5,8902.66,0.6268823,0.0010290525,5.1336366e-07,0.0,2.0409908,2.9003658,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 00:00:00,1.6658936,1.2307806,283.5188,284.20386,0.0,284.65942,1.5646868,1.2156811,3.4708862,3.1412973,0.0,0.0,5137.3594,3.5999988e-12,-218598.75,8483.297,0.7643298,0.0012353514,2.0453608e-06,0.0,2.0399551,2.900302,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 01:00:00,1.4631968,0.56134033,283.36816,283.94165,0.0,284.23486,1.3567829,0.59026426,3.1418018,2.8372278,0.0,0.0,7177.078,3.5999988e-12,-207270.62,8257.879,0.84029907,0.0023937987,2.8604454e-06,0.0,2.0391645,2.900302,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 02:00:00,1.1185799,0.12467468,282.72632,283.03394,0.0,283.83276,1.0027924,0.16814333,2.8587732,2.5533628,0.0,0.0,9074.797,3.5999988e-12,-206635.44,2621.8088,0.922279,0.0064685047,3.6503088e-06,0.0,2.0381298,2.900239,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 03:00:00,0.804635,0.04995364,282.38696,282.66357,0.0,283.2771,0.61866695,0.14410216,2.5554285,2.3819752,0.0,0.0,11840.637,3.5999988e-12,-195985.81,2622.6814,0.96154296,0.012575682,4.7316025e-06,0.0,2.0372162,2.900175,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-28 04:00:00,0.60114133,0.23055726,282.3755,282.7229,0.0,283.21802,0.4824847,0.2998932,2.382308,2.1734734,0.0,0.0,12677.477,3.5999988e-12,-185561.5,407.01562,0.93099487,0.017590329,5.0830467e-06,0.0,2.0361814,2.900175,5.0,1.0,0.0,0.0,0.00024414062,1.0
2024-10-28 05:00:00,0.545827,0.23140013,282.2234,282.40283,4.577637e-07,283.12134,0.43850523,0.37166685,2.3716726,1.999197,0.0,0.0,9920.477,3.5999988e-12,-147235.81,144.90915,0.9985559,0.022197265,3.95203e-06,0.0,2.0353317,2.900053,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-28 06:00:00,0.40462524,0.17205262,282.2683,282.48315,4.577637e-07,283.64917,0.40109432,0.17542785,2.0070992,1.6429148,6448.6367,2273.2798,9811.758,16993.277,-138688.06,85.53891,1.0,0.030427244,3.9274055e-06,0.0,2.0343552,2.89999,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-28 07:00:00,-0.09898621,-0.3474213,283.09326,283.37842,9.3460085e-07,285.5901,-0.14148319,-0.4660321,2.1311827,2.229062,196369.88,27647.04,-6406.7227,209676.75,-93882.69,30.647964,1.0,0.032602537,-2.5739619e-06,0.0,2.0334415,2.89999,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 08:00:00,-0.43170655,-0.42282104,284.39258,285.00806,0.0,288.22607,-0.5066211,-0.48381472,3.1064491,3.2908688,581798.4,74629.75,-71534.06,484193.25,-105535.875,30.897293,0.91052365,0.021997068,-2.8601818e-05,0.0,2.0324068,2.899804,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 09:00:00,-1.001935,-0.58201605,285.57788,287.42114,2.4795526e-07,290.28467,-1.106039,-0.6229859,4.000924,4.0495396,957324.75,113723.19,-204167.0,913459.2,-185289.81,342.35107,0.79509395,0.01851074,-8.1643026e-05,0.0,2.0314941,2.899804,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 10:00:00,-1.1561165,-0.686236,285.29346,289.45898,0.0,290.6621,-1.2479191,-0.72671515,4.2931185,4.2327633,1237837.0,148280.94,-307999.0,1179195.0,-238254.25,572.2124,0.8678625,0.038676757,-0.00012313854,0.0,2.0305805,2.8997412,5.0,1.0,1.1444092e-07,3.4332277e-07,0.0,0.0
2024-10-28 11:00:00,-0.9093256,-1.0089941,285.48975,290.47998,7.05719e-07,291.55054,-0.98727113,-1.0768127,4.240678,4.0470867,1363776.0,129710.375,-356664.5,1233556.0,-263976.56,701.72,0.8546411,0.04741455,-0.00014261554,0.0,2.0296087,2.8996773,5.0,1.0,4.577637e-07,0.0,0.0,0.0
2024-10-28 12:00:00,-0.7337427,-1.097703,285.73608,290.94995,0.0,291.48145,-0.7928577,-1.1667318,4.0472116,3.7599878,1307241.0,105905.875,-349450.75,1082163.0,-245732.62,821.28345,0.9603344,0.044904783,-0.00013975543,0.0,2.0286322,2.8996773,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 13:00:00,-0.560716,-1.1898699,285.79224,291.21143,0.0,291.22363,-0.5990259,-1.2540979,3.7597904,3.4433498,1087964.0,118929.875,-290033.7,769113.56,-174057.5,739.84546,0.9652136,0.03317871,-0.00011596728,0.0,2.0277195,2.8995552,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 14:00:00,-0.42164677,-1.2263222,285.906,291.05103,0.0,290.6245,-0.44198734,-1.2750311,3.4502087,2.926011,729052.1,77229.75,-215650.56,528839.6,-164324.69,840.64087,0.8766772,0.018503416,-8.6234984e-05,0.0,2.0268059,2.8994913,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 15:00:00,0.078988016,-1.1315088,285.82935,290.9065,0.0,289.19873,0.05854613,-1.0808277,3.1135798,2.1486378,319564.75,36446.08,-127774.94,306536.94,-135418.69,853.14307,0.8823755,0.015532225,-5.1099938e-05,0.0,2.025834,2.8994284,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 16:00:00,0.28533196,-1.1228123,285.90283,289.989,0.0,287.11816,0.1673547,-0.8930335,2.1859665,2.1680784,37675.52,7575.039,-16382.32,45196.797,-158020.62,828.76025,0.9701501,0.011582028,-6.561121e-06,0.0,2.0248575,2.8994284,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 17:00:00,0.15624201,-1.0744095,285.66528,288.01904,0.0,286.2246,0.11534357,-0.5571454,2.238883,2.127658,0.0,0.0,-2854.2002,3.5999988e-12,-164896.81,850.4341,0.9795605,0.010624997,-1.1331222e-06,0.0,2.0238867,2.8993645,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 18:00:00,0.13820553,-1.3771887,285.42676,287.60913,0.0,285.28125,0.051498406,-0.44409,2.2570343,1.9771652,0.0,0.0,149.92006,3.5999988e-12,-177769.5,823.6262,0.9685534,0.009555664,6.278043e-08,0.0,2.0230322,2.8993015,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 19:00:00,0.23724544,-1.1552181,285.41187,287.7339,0.0,284.70215,0.07325375,-0.28840882,2.2077084,1.8211794,0.0,0.0,-148.15996,3.5999988e-12,-156746.25,737.44995,0.98584837,0.008752439,-6.1849164e-08,0.0,2.0220604,2.8992424,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 20:00:00,0.7643945,-0.3079065,284.96533,287.156,0.0,284.2705,0.1584515,-0.07167053,1.8868017,1.2153349,0.0,0.0,1035.48,3.5999988e-12,-176340.38,722.7456,0.9654919,0.008767087,4.1269698e-07,0.0,2.0210838,2.8991156,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-28 21:00:00,0.5186462,-0.025518179,284.30103,285.68677,0.0,283.85352,0.14802241,-0.013508908,1.2188177,0.9261839,0.0,0.0,3235.96,3.5999988e-12,-170859.94,776.2053,0.95754516,0.009404294,1.2956089e-06,0.0,2.020112,2.8991156,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-28 22:00:00,0.25750548,0.08371884,283.34326,284.36597,0.0,283.59375,0.07804316,0.031753544,1.1821775,1.1355066,0.0,0.0,3481.52,3.5999988e-12,-130070.625,632.92114,0.9694006,0.00911621,1.3738681e-06,0.0,2.0191355,2.8989935,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-28 23:00:00,0.109330416,0.233266,283.40088,284.35986,0.0,284.03442,0.07581848,0.23899472,1.1835346,1.0583477,0.0,0.0,4892.3984,3.5999988e-12,-136799.12,629.5879,0.98140746,0.0053149387,1.9646059e-06,0.0,2.0182858,2.8989305,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-29 00:00:00,0.24796933,0.5788367,283.45752,284.28564,0.0,283.5703,0.18533015,0.5290045,1.3142099,1.3989344,0.0,0.0,7970.199,3.5999988e-12,-142218.75,540.9656,0.9787805,0.0020410155,3.197044e-06,0.0,2.0173092,2.8989305,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-29 01:00:00,0.39997983,0.5990369,283.23877,283.91895,0.0,283.12402,0.27227354,0.570672,1.6456251,1.5617762,0.0,0.0,10198.078,3.5999988e-12,-158686.19,528.3147,0.96229976,0.0032861328,4.069637e-06,0.0,2.0163374,2.8988667,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 02:00:00,0.47256285,0.15008056,282.7727,283.47437,0.0,282.90356,0.24278808,0.14838439,1.6872892,1.5449181,0.0,0.0,8959.918,3.5999988e-12,-165769.75,445.12793,0.95666504,0.006647948,3.579631e-06,0.0,2.0153608,2.8988037,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 03:00:00,0.4439715,-0.2640137,282.67627,283.34302,6.8664554e-07,282.4629,0.121549666,-0.082695365,1.7181015,1.6670532,0.0,0.0,7777.5977,3.5999988e-12,-173159.81,442.2942,0.96848994,0.014628906,3.1228456e-06,0.0,2.014511,2.8988037,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 04:00:00,0.09361446,-0.13773805,282.50757,283.21753,4.577637e-07,282.78857,0.011972655,-0.069298744,1.7250443,1.2990198,0.0,0.0,6306.3984,3.5999988e-12,-165182.75,348.9392,1.0,0.031295165,2.5225427e-06,0.0,2.0135345,2.8987398,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 05:00:00,0.19687498,-0.017487172,282.23364,282.90112,4.577637e-07,282.95068,0.15386045,-0.028366081,1.3587971,1.2774277,0.0,0.0,9021.359,3.5999988e-12,-179900.69,296.14648,1.0,0.04453369,3.6019455e-06,0.0,2.0125628,2.8986177,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 06:00:00,0.43599546,0.16310728,282.1184,282.62695,7.05719e-07,283.0708,0.4344647,0.14137387,1.6158562,1.6183786,5432.3164,2526.4,20366.957,15413.758,-179317.5,30.500015,1.0,0.054694824,8.165044e-06,0.0,2.0115862,2.8985538,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 07:00:00,0.44259638,0.26675904,283.521,284.16675,3.39508e-06,283.93677,0.4904266,0.27522397,2.6055622,2.6788082,191303.62,25937.277,18104.637,165009.88,-42451.883,30.645279,1.0,0.054362793,7.2309276e-06,0.0,2.0106144,2.8984318,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 08:00:00,0.58514094,0.32059872,284.63232,285.9729,0.0,285.9209,0.68262935,0.36124146,3.1388292,3.1405716,577776.6,54896.957,-36514.76,380746.2,-35118.51,30.74112,0.91817987,0.024675291,-1.4623376e-05,0.0,2.0097017,2.8984318,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-29 09:00:00,0.34653014,0.01385681,285.27954,287.61255,0.0,287.8423,0.42515928,0.011009522,3.196867,3.047988,957923.8,88972.125,-134077.25,664606.7,-79603.25,83.46179,0.6450036,0.012204587,-5.3621887e-05,0.0,2.008789,2.8983688,5.0,1.0,0.0,1.1444092e-07,0.0,0.0
2024-10-29 10:00:00,-0.7707654,-0.29786503,286.0332,289.82642,0.0,290.5349,-0.85068977,-0.35019535,3.3461351,3.070653,1230300.0,142343.94,-283658.88,1173755.0,-194536.19,336.32495,0.11210203,0.0043676756,-0.0001134249,0.0,2.0077534,2.898305,5.0,1.0,1.1444092e-07,0.0,0.0,0.0
2024-10-29 11:00:00,-1.3246508,-0.47446966,285.9431,290.70898,0.0,291.77808,-1.4250879,-0.5249518,3.618288,3.6759071,1350221.0,160773.44,-297137.25,1078935.0,-238917.12,581.3523,0.17865479,0.0043676756,-0.00011880748,0.0,2.0068407,2.8981829,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-29 12:00:00,-1.4765902,-0.62720644,285.5376,291.39966,0.0,292.1411,-1.5768623,-0.6720142,4.050377,4.0791855,1301261.0,154786.5,-315566.12,1002675.2,-201241.38,705.0862,0.2586316,0.0039599575,-0.00012618609,0.0,2.005927,2.8981829,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-29 13:00:00,-1.4369936,-0.583122,285.3518,292.05347,0.0,291.82642,-1.5288258,-0.61091495,4.378606,4.3182907,1078013.0,99861.75,-323214.5,944522.2,-234194.5,874.5088,0.052504882,0.000117187505,-0.0001292465,0.0,2.0050144,2.89812,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-29 14:00:00,-1.4306536,-0.44327766,285.43237,291.99902,0.0,290.9475,-1.4933529,-0.45065373,4.318369,3.3713465,722810.9,88620.44,-239777.69,597928.94,-185205.0,955.9595,0.0023291016,0.00018066406,-9.5892756e-05,0.0,2.0039787,2.898056,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-29 15:00:00,-0.92505556,-0.32167792,285.85645,291.22632,0.0,288.6421,-0.6879694,-0.32452214,3.3711586,1.7966213,315056.62,48676.156,-122466.69,419973.06,-285825.5,937.104,0.0,0.00018554686,-4.8961883e-05,0.0,2.003066,2.898056,5.0,1.0,0.0,0.0,0.0,0.0
