,Timestamp,NO2(µg/m3),NO(µg/m3),O3(µg/m3),CO2(mg/m3),CO(mg/m3),H2S(µg/m3),PM1(µg/m3),PM2.5(µg/m3),PM10(µg/m3),VOC(mg/m3),T(C),RH(%),P(µg/m³),Wind_direction(degrees),Wind_Speed(m/s),gust(m/s)
6236,2024-11-04 02:40:00,1.0,2.2,3.5,909.0,0.212,5.6,15.0,16.0,16.0,0.2,5.31,73.1,1017.1,0.0,0.0,0.0
6237,2024-11-04 02:45:00,1.0,2.1,3.6,906.0,0.212,5.6,15.0,16.0,16.0,0.2,5.25,73.0,1017.1,0.0,0.0,0.0
6238,2024-11-04 02:50:00,1.0,2.2,3.6,907.0,0.211,5.5,14.0,15.0,16.0,0.2,5.22,72.9,1017.1,0.0,0.0,0.0
6239,2024-11-04 02:55:00,1.0,2.2,3.7,899.0,0.21,5.6,13.0,14.0,14.0,0.2,5.21,73.0,1017.0,0.0,0.0,0.0
6240,2024-11-04 03:00:00,1.0,2.2,3.6,908.0,0.21,5.5,13.0,14.0,14.0,0.2,5.12,72.5,1017.0,0.0,0.0,0.0
6241,2024-11-04 03:05:00,1.0,2.1,3.6,906.0,0.21,5.7,14.0,15.0,15.0,0.2,5.03,72.8,1017.1,0.0,0.0,0.0
6242,2024-11-04 03:10:00,1.0,2.5,3.6,919.0,0.211,5.6,15.0,16.0,16.0,0.2,5.02,72.9,1017.1,0.0,0.0,0.0
6243,2024-11-04 03:15:00,1.0,2.1,3.6,921.0,0.214,5.8,18.0,19.0,19.0,0.2,4.91,73.5,1017.1,0.0,0.0,0.0
6244,2024-11-04 03:20:00,1.0,2.8,3.6,926.0,0.212,5.7,16.0,17.0,17.0,0.2,4.89,73.6,1017.0,0.0,0.0,0.0
6245,2024-11-04 03:25:00,1.0,2.8,3.5,921.0,0.211,5.7,17.0,18.0,18.0,0.2,4.89,73.3,1017.0,0.0,0.0,0.0
6246,2024-11-04 03:30:00,1.0,4.4,3.4,917.0,0.209,5.7,15.0,16.0,16.0,0.2,4.86,73.1,1017.0,0.0,0.0,0.0
6247,2024-11-04 03:35:00,1.0,2.8,3.5,927.0,0.21,5.6,16.0,17.0,17.0,0.2,4.81,73.3,1016.9,0.0,0.0,0.0
6248,2024-11-04 03:40:00,1.0,2.2,3.5,924.0,0.214,5.7,19.0,20.0,20.0,0.2,4.76,73.9,1016.9,0.0,0.0,0.0
6249,2024-11-04 03:45:00,1.0,2.4,3.5,917.0,0.216,5.7,21.0,22.0,22.0,0.3,4.74,73.6,1017.0,0.0,0.0,0.0
6250,2024-11-04 03:50:00,1.0,2.3,3.5,934.0,0.217,5.8,20.0,21.0,21.0,0.3,4.71,74.0,1017.0,0.0,0.0,0.0
6251,2024-11-04 03:55:00,1.0,2.3,3.4,940.0,0.217,6.0,20.0,22.0,22.0,0.3,4.73,74.1,1017.0,0.0,0.0,0.0
6252,2024-11-04 04:00:00,1.0,2.5,3.5,949.0,0.222,6.1,20.0,22.0,22.0,0.3,4.65,74.8,1017.0,0.0,0.0,0.0
6253,2024-11-04 04:05:00,1.0,2.7,3.5,955.0,0.226,6.0,23.0,24.0,25.0,0.3,4.64,75.0,1017.0,0.0,0.0,0.0
6254,2024-11-04 04:10:00,1.0,2.5,3.4,952.0,0.219,5.8,22.0,23.0,23.0,0.3,4.65,74.3,1016.9,0.0,0.0,0.0
6255,2024-11-04 04:15:00,1.0,2.9,3.4,947.0,0.219,5.9,20.0,22.0,22.0,0.3,4.64,73.8,1016.9,0.0,0.0,0.0
6256,2024-11-04 04:20:00,1.0,3.8,3.4,936.0,0.224,5.9,23.0,24.0,25.0,0.3,4.59,73.6,1016.9,0.0,0.0,0.0
6257,2024-11-04 04:25:00,1.0,3.2,3.4,933.0,0.222,6.1,22.0,24.0,24.0,0.3,4.49,73.9,1016.9,0.0,0.0,0.0
6258,2024-11-04 04:30:00,1.0,3.1,3.5,930.0,0.219,5.8,21.0,22.0,22.0,0.3,4.5,73.3,1016.9,0.0,0.0,0.0
6259,2024-11-04 04:35:00,1.0,3.7,3.4,933.0,0.222,6.1,23.0,24.0,25.0,0.3,4.48,73.6,1016.9,0.0,0.0,0.0
6260,2024-11-04 04:40:00,1.0,3.9,3.4,948.0,0.222,6.1,23.0,25.0,25.0,0.3,4.45,73.9,1016.9,0.0,0.0,0.0
6261,2024-11-04 04:45:00,1.0,3.7,3.4,955.0,0.223,6.2,23.0,24.0,25.0,0.3,4.34,74.4,1016.9,0.0,0.0,0.0
6262,2024-11-04 04:50:00,1.0,3.8,3.5,963.0,0.217,5.8,21.0,22.0,22.0,0.3,4.4,73.6,1016.8,0.0,0.0,0.0
6263,2024-11-04 04:55:00,1.0,2.6,3.7,962.0,0.218,6.1,20.0,21.0,21.0,0.3,4.3,74.1,1016.8,0.0,0.0,0.0
6264,2024-11-04 05:00:00,1.0,2.6,3.7,958.0,0.217,6.0,21.0,22.0,22.0,0.3,4.3,74.3,1016.8,0.0,0.0,0.0
6265,2024-11-04 05:05:00,1.0,3.1,3.6,967.0,0.215,5.8,19.0,20.0,20.0,0.3,4.32,73.9,1016.7,0.0,0.0,0.0
6266,2024-11-04 05:10:00,1.0,3.5,3.6,983.0,0.213,5.8,18.0,19.0,19.0,0.2,4.31,73.9,1016.7,0.0,0.0,0.0
6267,2024-11-04 05:15:00,1.0,3.4,3.6,971.0,0.212,5.8,17.0,18.0,18.0,0.2,4.23,74.1,1016.7,0.0,0.0,0.0
6268,2024-11-04 05:20:00,1.0,2.8,3.4,971.0,0.211,5.6,17.0,18.0,18.0,0.2,4.27,73.5,1016.8,0.0,0.0,0.0
6269,2024-11-04 05:25:00,1.0,2.4,3.6,962.0,0.209,5.6,13.0,14.0,14.0,0.2,4.14,73.2,1016.8,0.0,0.0,0.0
6270,2024-11-04 05:30:00,1.0,3.5,3.5,959.0,0.209,5.6,13.0,14.0,15.0,0.2,4.16,72.7,1016.8,0.0,0.0,0.0
6271,2024-11-04 05:35:00,1.0,3.9,3.4,971.0,0.208,5.6,15.0,16.0,16.0,0.2,4.1,73.1,1016.8,0.0,0.0,0.0
6272,2024-11-04 05:40:00,1.0,3.4,3.6,962.0,0.208,5.5,13.0,14.0,14.0,0.2,4.04,72.8,1016.8,0.0,0.0,0.0
6273,2024-11-04 05:45:00,1.0,7.7,4.0,950.0,0.249,6.3,35.0,38.0,38.0,0.4,3.99,73.5,1016.8,0.0,0.0,0.0
6274,2024-11-04 05:50:00,1.0,3.4,4.1,936.0,0.215,5.9,17.0,18.0,18.0,0.3,3.88,74.1,1016.8,0.0,0.0,0.0
6275,2024-11-04 05:55:00,1.0,2.4,4.1,940.0,0.208,5.6,17.0,18.0,18.0,0.2,3.85,73.6,1016.8,0.0,0.0,0.0
6276,2024-11-04 06:00:00,1.0,2.2,4.7,935.0,0.209,5.7,22.0,24.0,24.0,0.2,3.75,74.1,1016.8,0.0,0.0,0.0
6277,2024-11-04 06:05:00,1.0,2.3,4.3,923.0,0.209,5.6,13.0,14.0,14.0,0.2,3.76,73.7,1016.9,0.0,0.0,0.0
6278,2024-11-04 06:10:00,1.0,2.2,4.1,920.0,0.209,5.7,15.0,16.0,17.0,0.2,3.77,74.0,1016.8,0.0,0.0,0.0
6279,2024-11-04 06:15:00,1.0,8.2,4.0,922.0,0.211,5.5,12.0,13.0,13.0,0.2,3.68,73.7,1016.9,343.0,0.0,0.5
6280,2024-11-04 06:20:00,1.0,30.9,7.7,962.0,0.217,5.8,16.0,17.0,17.0,0.3,3.69,72.8,1016.9,343.0,0.0,0.5
6281,2024-11-04 06:25:00,1.0,20.2,5.0,989.0,0.223,6.2,25.0,27.0,27.0,0.4,3.64,72.5,1016.9,343.0,0.1,0.6
6282,2024-11-04 06:30:00,1.0,19.0,5.1,999.0,0.216,6.1,20.0,21.0,21.0,0.3,3.47,72.9,1017.0,0.0,0.0,0.0
6283,2024-11-04 06:35:00,1.0,16.5,5.0,995.0,0.219,6.2,18.0,19.0,19.0,0.4,3.4,74.1,1017.0,0.0,0.0,0.0
6284,2024-11-04 06:40:00,1.0,15.8,5.0,999.0,0.225,6.2,24.0,26.0,26.0,0.4,3.45,74.4,1017.0,0.0,0.0,0.0
6285,2024-11-04 06:45:00,1.0,18.0,4.6,1005.0,0.233,6.4,27.0,29.0,29.0,0.4,3.37,75.1,1017.1,0.0,0.0,0.0
6286,2024-11-04 06:50:00,1.0,18.6,4.2,1011.0,0.233,6.4,23.0,25.0,25.0,0.4,3.38,75.5,1017.1,0.0,0.0,0.0
6287,2024-11-04 06:55:00,1.0,17.4,4.1,997.0,0.222,6.3,22.0,23.0,23.0,0.3,3.44,76.3,1017.1,0.0,0.0,0.0
6288,2024-11-04 07:00:00,1.0,15.5,3.7,982.0,0.227,6.2,21.0,23.0,23.0,0.4,3.62,76.0,1017.2,0.0,0.0,0.0
6289,2024-11-04 07:05:00,1.0,13.8,3.5,978.0,0.235,6.2,24.0,25.0,25.0,0.4,3.72,75.9,1017.2,0.0,0.0,0.0
6290,2024-11-04 07:10:00,1.9,32.3,3.6,995.0,0.242,6.3,27.0,29.0,29.0,0.4,3.72,74.9,1017.3,0.0,0.0,0.0
6291,2024-11-04 07:15:00,2.1,37.9,3.2,1006.0,0.239,6.4,29.0,31.0,31.0,0.4,3.76,74.7,1017.3,0.0,0.0,0.0
6292,2024-11-04 07:20:00,1.4,35.9,3.2,998.0,0.236,6.4,26.0,28.0,28.0,0.4,3.92,74.3,1017.3,0.0,0.0,0.0
6293,2024-11-04 07:25:00,3.0,51.3,3.1,1003.0,0.256,6.6,25.0,27.0,27.0,0.5,4.15,73.8,1017.3,0.0,0.0,0.0
6294,2024-11-04 07:30:00,1.9,41.2,3.1,1014.0,0.276,6.6,28.0,30.0,30.0,0.5,4.2,73.4,1017.3,0.0,0.0,0.0
6295,2024-11-04 07:35:00,1.0,27.0,3.1,1016.0,0.298,6.7,31.0,33.0,33.0,0.6,4.31,73.1,1017.4,0.0,0.0,0.0
6296,2024-11-04 07:40:00,1.0,22.0,3.2,1016.0,0.315,6.9,32.0,34.0,34.0,0.6,4.45,73.3,1017.4,0.0,0.0,0.0
6297,2024-11-04 07:45:00,1.8,20.5,3.0,1025.0,0.309,7.1,36.0,38.0,39.0,0.6,4.57,74.5,1017.4,343.0,0.0,0.5
6298,2024-11-04 07:50:00,1.0,20.0,3.1,1009.0,0.29,6.6,26.0,28.0,28.0,0.5,4.74,72.9,1017.5,0.0,0.0,0.0
6299,2024-11-04 07:55:00,1.0,20.6,3.1,1002.0,0.281,6.7,30.0,32.0,32.0,0.5,4.73,72.8,1017.5,343.0,0.0,0.5
6300,2024-11-04 08:00:00,1.0,21.1,3.1,995.0,0.275,6.7,27.0,28.0,29.0,0.5,4.87,72.7,1017.5,0.0,0.0,0.0
6301,2024-11-04 08:05:00,1.0,22.6,3.1,1000.0,0.278,6.6,26.0,28.0,28.0,0.5,4.98,72.6,1017.6,0.0,0.0,0.0
6302,2024-11-04 08:10:00,1.3,23.4,3.1,987.0,0.288,6.5,26.0,28.0,28.0,0.5,5.08,72.7,1017.6,343.0,0.0,0.5
6303,2024-11-04 08:15:00,2.6,25.7,3.1,992.0,0.272,6.6,26.0,28.0,28.0,0.5,5.19,73.2,1017.6,0.0,0.0,0.0
6304,2024-11-04 08:20:00,3.5,22.7,3.2,986.0,0.277,6.4,27.0,29.0,29.0,0.5,5.38,73.2,1017.7,343.0,0.0,0.5
6305,2024-11-04 08:25:00,4.8,16.0,3.6,975.0,0.273,6.3,26.0,28.0,28.0,0.5,5.67,73.1,1017.7,343.0,0.1,0.6
6306,2024-11-04 08:30:00,5.7,16.6,3.6,966.0,0.268,6.0,23.0,25.0,25.0,0.4,6.05,72.1,1017.7,343.0,0.1,0.6
6307,2024-11-04 08:35:00,9.6,20.8,4.4,975.0,0.278,6.2,28.0,30.0,31.0,0.5,6.46,71.9,1017.7,343.0,0.0,0.5
6308,2024-11-04 08:40:00,12.8,24.1,7.0,992.0,0.296,5.8,28.0,30.0,30.0,0.5,7.1,70.2,1017.7,0.0,0.0,0.0
6309,2024-11-04 08:45:00,15.7,23.7,7.3,995.0,0.306,5.6,29.0,31.0,31.0,0.5,7.7,69.0,1017.7,0.0,0.0,0.0
6310,2024-11-04 08:50:00,10.4,24.4,8.1,997.0,0.328,5.8,24.0,26.0,26.0,0.5,7.76,70.2,1017.7,343.0,0.1,0.6
6311,2024-11-04 08:55:00,13.7,24.5,6.3,986.0,0.346,6.0,29.0,31.0,32.0,0.6,8.2,69.2,1017.7,0.0,0.0,0.0
6312,2024-11-04 09:00:00,15.1,20.8,7.3,969.0,0.304,5.9,30.0,32.0,32.0,0.5,8.77,68.0,1017.7,0.0,0.0,0.0
6313,2024-11-04 09:05:00,21.5,22.3,7.3,965.0,0.536,6.6,37.0,39.0,40.0,0.8,9.4,66.8,1017.7,343.0,0.1,0.7
6314,2024-11-04 09:10:00,28.9,30.6,11.0,960.0,0.701,15.9,58.0,63.0,64.0,1.0,10.27,65.3,1017.6,343.0,0.1,0.7
6315,2024-11-04 09:15:00,22.8,36.0,5.0,995.0,0.465,5.4,52.0,56.0,57.0,0.7,11.12,63.0,1017.6,343.0,0.1,0.6
6316,2024-11-04 09:20:00,23.2,34.8,6.9,941.0,0.342,5.2,30.0,31.0,31.0,0.5,11.24,62.3,1017.6,37.0,0.1,1.1
6317,2024-11-04 09:25:00,22.3,27.6,6.4,936.0,0.311,5.6,25.0,27.0,28.0,0.5,12.1,60.0,1017.6,130.0,0.1,0.8
6318,2024-11-04 09:30:00,17.2,23.9,7.0,944.0,0.303,5.1,26.0,28.0,29.0,0.5,12.0,59.8,1017.6,130.0,0.1,0.6
6319,2024-11-04 09:35:00,8.9,20.2,7.5,941.0,0.282,5.9,31.0,33.0,33.0,0.5,11.37,61.9,1017.7,130.0,0.0,0.8
6320,2024-11-04 09:40:00,7.2,21.2,5.1,944.0,0.304,6.4,39.0,41.0,42.0,0.5,11.31,62.9,1017.7,0.0,0.0,0.0
6321,2024-11-04 09:45:00,9.0,17.9,4.7,938.0,0.28,5.9,34.0,36.0,36.0,0.5,11.47,62.7,1017.7,130.0,0.1,0.6
6322,2024-11-04 09:50:00,12.3,19.5,5.8,936.0,0.28,5.5,33.0,35.0,35.0,0.5,11.63,62.5,1017.7,130.0,0.1,0.9
6323,2024-11-04 09:55:00,11.2,20.7,4.1,931.0,0.288,5.4,30.0,32.0,32.0,0.5,11.54,63.0,1017.7,130.0,0.0,0.9
6324,2024-11-04 10:00:00,9.2,20.2,3.5,935.0,0.284,5.5,32.0,34.0,34.0,0.5,11.62,63.0,1017.7,316.0,0.1,1.5
6325,2024-11-04 10:05:00,7.4,20.3,3.1,939.0,0.28,5.4,32.0,34.0,34.0,0.5,11.39,63.7,1017.7,326.0,0.0,0.5
6326,2024-11-04 10:10:00,10.2,20.7,3.2,929.0,0.289,5.5,34.0,36.0,36.0,0.5,11.04,64.7,1017.7,83.0,0.2,0.8
6327,2024-11-04 10:15:00,12.3,19.9,3.3,920.0,0.279,5.8,33.0,35.0,36.0,0.5,11.15,64.7,1017.7,86.0,0.1,0.6
6328,2024-11-04 10:20:00,12.3,21.0,3.7,929.0,0.298,5.4,32.0,34.0,34.0,0.5,11.38,63.9,1017.7,325.0,0.2,1.2
6329,2024-11-04 10:25:00,11.0,18.5,3.6,922.0,0.288,4.8,33.0,35.0,36.0,0.5,11.27,64.1,1017.8,331.0,0.3,0.9
6330,2024-11-04 10:30:00,12.5,16.2,3.7,916.0,0.287,5.4,33.0,35.0,35.0,0.5,11.02,65.3,1017.8,331.0,0.2,0.7
6331,2024-11-04 10:35:00,14.8,16.9,3.9,917.0,0.296,5.7,32.0,35.0,35.0,0.5,10.85,66.3,1017.8,331.0,0.3,0.8
6332,2024-11-04 10:40:00,14.1,17.0,4.5,907.0,0.376,5.5,67.0,71.0,71.0,0.6,10.91,66.5,1017.8,331.0,0.2,0.9
6333,2024-11-04 10:45:00,15.3,19.5,7.6,912.0,0.351,5.3,137.0,148.0,151.0,0.6,11.4,64.9,1017.7,344.0,0.2,1.2
6334,2024-11-04 10:50:00,14.6,21.2,4.9,899.0,0.389,5.2,102.0,109.0,111.0,0.6,11.19,65.2,1017.8,14.0,0.1,1.1
6335,2024-11-04 10:55:00,16.1,24.4,5.2,900.0,0.412,6.3,185.0,197.0,199.0,0.7,11.29,65.3,1017.8,300.0,0.3,1.1
6336,2024-11-04 11:00:00,18.2,24.2,6.2,898.0,0.41,5.6,107.0,115.0,116.0,0.7,11.63,64.3,1017.7,298.0,0.2,1.0
6337,2024-11-04 11:05:00,20.8,21.8,9.3,900.0,0.343,5.2,106.0,113.0,114.0,0.6,11.99,63.2,1017.7,293.0,0.1,0.7
6338,2024-11-04 11:10:00,28.2,20.8,12.1,905.0,0.392,5.3,93.0,99.0,100.0,0.6,12.91,60.8,1017.6,293.0,0.1,0.7
6339,2024-11-04 11:15:00,25.3,21.3,11.5,885.0,0.464,3.9,90.0,96.0,97.0,0.6,13.96,57.3,1017.4,293.0,0.2,0.7
6340,2024-11-04 11:20:00,27.3,22.4,10.4,881.0,0.397,3.5,72.0,77.0,78.0,0.5,15.26,54.0,1017.4,293.0,0.2,0.7
6341,2024-11-04 11:25:00,30.7,23.8,9.5,881.0,0.417,3.3,82.0,88.0,89.0,0.5,16.13,52.0,1017.2,293.0,0.1,0.8
6342,2024-11-04 11:30:00,27.7,25.5,10.4,869.0,0.351,2.8,52.0,55.0,56.0,0.5,16.78,50.7,1017.2,292.0,0.2,1.2
6343,2024-11-04 11:35:00,26.0,22.5,11.3,862.0,0.308,3.2,36.0,38.0,38.0,0.4,17.65,48.3,1017.1,292.0,0.2,0.7
6344,2024-11-04 11:40:00,27.1,22.4,11.3,867.0,0.281,3.8,30.0,32.0,32.0,0.4,18.29,47.0,1017.1,292.0,0.2,0.8
6345,2024-11-04 11:45:00,26.9,21.6,13.2,862.0,0.283,3.2,38.0,40.0,40.0,0.3,18.99,46.1,1017.0,292.0,0.1,0.8
6346,2024-11-04 11:50:00,24.9,24.4,12.5,859.0,0.265,1.3,32.0,34.0,34.0,0.4,19.36,45.5,1017.0,305.0,0.1,1.2
6347,2024-11-04 11:55:00,24.8,23.5,12.2,854.0,0.241,4.4,30.0,32.0,32.0,0.4,19.62,45.0,1017.0,76.0,0.0,1.0
6348,2024-11-04 12:00:00,24.0,22.5,13.0,843.0,0.235,2.2,31.0,33.0,33.0,0.3,19.71,44.2,1016.8,33.0,0.2,1.2
6349,2024-11-04 12:05:00,18.9,19.3,16.1,835.0,0.214,2.3,28.0,30.0,30.0,0.3,19.86,43.6,1016.8,1.0,0.2,1.1
6350,2024-11-04 12:10:00,19.6,18.1,16.0,826.0,0.212,3.6,24.0,26.0,26.0,0.2,19.88,43.1,1016.7,85.0,0.4,1.4
6351,2024-11-04 12:15:00,18.5,14.7,25.6,805.0,0.207,0.0,16.0,17.0,17.0,0.1,20.67,40.1,1016.6,80.0,0.1,0.9
6352,2024-11-04 12:20:00,22.4,13.6,22.8,801.0,0.221,3.1,19.0,20.0,20.0,0.2,21.08,39.9,1016.5,81.0,0.2,1.0
6353,2024-11-04 12:25:00,25.1,16.8,18.7,813.0,0.237,0.0,22.0,23.0,23.0,0.3,21.43,41.0,1016.5,103.0,0.3,1.0
6354,2024-11-04 12:30:00,24.6,16.6,17.0,824.0,0.217,1.0,22.0,23.0,23.0,0.2,22.05,40.0,1016.4,298.0,0.4,1.0
6355,2024-11-04 12:35:00,25.9,16.4,17.0,824.0,0.228,2.8,23.0,24.0,24.0,0.3,21.84,40.5,1016.2,82.0,0.2,1.1
6356,2024-11-04 12:40:00,24.4,19.0,13.0,813.0,0.239,2.7,24.0,25.0,25.0,0.3,21.94,41.1,1016.2,87.0,0.3,1.2
6357,2024-11-04 12:45:00,27.2,15.7,16.5,818.0,0.24,4.0,23.0,24.0,24.0,0.4,22.18,40.5,1016.2,90.0,0.3,1.0
6358,2024-11-04 12:50:00,28.0,15.3,18.3,817.0,0.226,0.0,23.0,24.0,24.0,0.3,22.56,39.8,1016.1,90.0,0.3,0.9
6359,2024-11-04 12:55:00,28.7,15.1,19.5,822.0,0.229,1.0,22.0,23.0,24.0,0.3,22.92,39.5,1016.1,90.0,0.3,0.8
6360,2024-11-04 13:00:00,30.4,14.7,18.7,812.0,0.221,0.0,24.0,25.0,25.0,0.2,23.46,37.9,1016.0,90.0,0.1,0.9
6361,2024-11-04 13:05:00,30.5,15.7,16.9,799.0,0.221,0.0,19.0,20.0,20.0,0.2,23.71,36.9,1016.0,90.0,0.1,0.9
6362,2024-11-04 13:10:00,25.4,13.5,21.6,794.0,0.212,0.0,18.0,19.0,19.0,0.2,23.39,37.6,1015.9,88.0,0.2,1.0
6363,2024-11-04 13:15:00,18.2,16.7,18.5,802.0,0.208,2.2,16.0,17.0,17.0,0.2,22.96,37.8,1015.9,94.0,0.7,1.3
6364,2024-11-04 13:20:00,32.1,15.3,21.7,809.0,0.281,15.0,19.0,20.0,20.0,0.4,23.57,37.2,1015.8,81.0,0.2,1.0
6365,2024-11-04 13:25:00,34.9,20.4,11.8,812.0,0.424,2.3,20.0,21.0,21.0,0.6,24.07,36.6,1015.7,302.0,0.2,1.1
6366,2024-11-04 13:30:00,32.9,12.3,24.7,808.0,0.226,3.4,18.0,19.0,19.0,0.3,24.0,36.9,1015.7,289.0,0.3,1.2
6367,2024-11-04 13:35:00,35.7,14.5,18.9,799.0,0.237,0.0,18.0,19.0,19.0,0.2,24.88,35.6,1015.6,290.0,0.0,0.7
6368,2024-11-04 13:40:00,28.6,15.4,18.0,789.0,0.217,0.0,17.0,18.0,18.0,0.2,24.48,36.0,1015.6,321.0,0.1,1.2
6369,2024-11-04 13:45:00,27.8,10.4,22.2,789.0,0.208,4.0,15.0,16.0,16.0,0.2,24.5,35.4,1015.6,83.0,0.5,1.0
6370,2024-11-04 13:50:00,27.0,12.8,23.6,780.0,0.209,2.1,13.0,14.0,14.0,0.1,24.68,34.8,1015.5,81.0,0.4,1.1
6371,2024-11-04 13:55:00,27.0,11.2,23.4,777.0,0.208,1.5,13.0,14.0,14.0,0.1,24.31,34.8,1015.4,90.0,0.6,1.3
6372,2024-11-04 14:00:00,26.3,6.8,29.4,785.0,0.207,3.4,11.0,12.0,12.0,0.1,24.14,34.8,1015.4,76.0,0.5,1.0
6373,2024-11-04 14:05:00,26.0,9.0,25.6,781.0,0.206,1.6,11.0,12.0,12.0,0.1,24.29,34.6,1015.5,96.0,0.7,1.3
6374,2024-11-04 14:10:00,28.7,8.4,25.0,778.0,0.21,3.3,12.0,13.0,13.0,0.1,24.28,35.2,1015.4,98.0,0.4,1.3
6375,2024-11-04 14:15:00,27.5,8.2,28.4,779.0,0.206,3.7,12.0,13.0,13.0,0.1,24.07,35.0,1015.5,98.0,0.6,1.2
6376,2024-11-04 14:20:00,30.2,4.5,26.5,809.0,0.215,4.0,12.0,13.0,13.0,0.4,23.36,37.4,1015.5,88.0,0.7,1.5
6377,2024-11-04 14:25:00,32.6,7.7,26.6,875.0,0.221,4.6,17.0,18.0,18.0,0.7,24.29,36.2,1015.4,86.0,0.1,0.9
6378,2024-11-04 14:30:00,37.5,8.7,32.2,789.0,0.214,0.0,12.0,13.0,13.0,0.1,24.8,34.1,1015.3,86.0,0.1,0.6
6379,2024-11-04 14:35:00,37.1,8.9,27.4,780.0,0.213,0.0,12.0,13.0,13.0,0.1,25.23,33.7,1015.3,86.0,0.2,0.9
6380,2024-11-04 14:40:00,27.5,11.2,24.6,781.0,0.206,0.0,12.0,13.0,13.0,0.1,24.42,34.7,1015.4,97.0,0.6,1.3
6381,2024-11-04 14:45:00,30.4,4.7,27.3,772.0,0.207,4.7,11.0,12.0,12.0,0.1,24.99,33.9,1015.4,105.0,0.1,0.9
6382,2024-11-04 14:50:00,32.0,5.1,28.7,774.0,0.209,4.0,12.0,13.0,13.0,0.1,25.03,33.5,1015.3,105.0,0.2,0.7
6383,2024-11-04 14:55:00,33.6,6.4,29.0,786.0,0.211,0.0,11.0,12.0,12.0,0.1,25.21,33.0,1015.3,105.0,0.2,0.9
6384,2024-11-04 15:00:00,36.5,4.1,30.6,782.0,0.209,3.2,12.0,12.0,12.0,0.1,25.29,33.0,1015.3,105.0,0.0,0.6
6385,2024-11-04 15:05:00,36.3,6.5,24.6,780.0,0.21,0.0,11.0,11.0,11.0,0.1,25.29,33.1,1015.3,105.0,0.1,0.8
6386,2024-11-04 15:10:00,31.3,7.5,26.4,777.0,0.208,1.3,12.0,13.0,13.0,0.1,24.58,34.1,1015.3,105.0,0.1,0.6
6387,2024-11-04 15:15:00,33.7,4.7,25.0,773.0,0.208,3.8,14.0,15.0,15.0,0.1,24.76,34.0,1015.3,105.0,0.1,0.5
6388,2024-11-04 15:20:00,34.0,4.8,25.5,791.0,0.211,3.5,16.0,17.0,17.0,0.2,25.11,33.7,1015.3,105.0,0.1,0.6
6389,2024-11-04 15:25:00,35.2,4.1,26.6,782.0,0.209,3.8,12.0,12.0,12.0,0.1,25.35,32.8,1015.3,0.0,0.0,0.0
6390,2024-11-04 15:30:00,36.6,4.4,24.3,773.0,0.209,3.3,11.0,12.0,12.0,0.1,25.2,32.9,1015.3,105.0,0.1,0.5
6391,2024-11-04 15:35:00,33.8,5.8,24.9,789.0,0.21,2.7,11.0,12.0,12.0,0.1,24.94,33.5,1015.3,105.0,0.0,0.7
6392,2024-11-04 15:40:00,31.1,5.6,22.4,790.0,0.209,3.8,11.0,12.0,12.0,0.2,24.2,34.6,1015.3,105.0,0.0,0.5
6393,2024-11-04 15:45:00,37.1,5.3,16.1,780.0,0.209,5.2,11.0,12.0,12.0,0.2,24.19,34.5,1015.3,0.0,0.0,0.0
6394,2024-11-04 15:50:00,33.7,2.9,20.5,772.0,0.209,4.5,11.0,12.0,12.0,0.1,23.96,34.8,1015.3,0.0,0.0,0.0
6395,2024-11-04 15:55:00,36.3,3.1,17.4,784.0,0.212,3.8,12.0,13.0,13.0,0.2,23.49,35.6,1015.4,105.0,0.0,0.6
6396,2024-11-04 16:00:00,31.1,3.0,26.2,770.0,0.208,5.2,12.0,12.0,12.0,0.2,23.08,36.2,1015.5,0.0,0.0,0.0
6397,2024-11-04 16:05:00,36.6,3.9,21.1,774.0,0.21,11.9,12.0,13.0,13.0,0.2,22.73,36.8,1015.5,0.0,0.0,0.0
6398,2024-11-04 16:10:00,35.2,4.0,21.6,786.0,0.214,8.3,13.0,14.0,14.0,0.3,21.82,38.6,1015.5,0.0,0.0,0.0
6399,2024-11-04 16:15:00,32.4,3.8,19.3,795.0,0.212,20.5,13.0,14.0,14.0,0.2,21.12,40.3,1015.6,0.0,0.0,0.0
6400,2024-11-04 16:20:00,28.0,3.7,19.3,818.0,0.611,47.5,12.0,13.0,13.0,1.0,20.05,44.0,1015.7,0.0,0.0,0.0
6401,2024-11-04 16:25:00,23.3,3.6,20.9,854.0,0.277,39.5,13.0,14.0,14.0,0.5,19.06,47.1,1015.8,0.0,0.0,0.0
6402,2024-11-04 16:30:00,23.3,3.7,20.9,867.0,0.244,21.7,14.0,15.0,15.0,0.4,18.32,49.3,1015.8,0.0,0.0,0.0
6403,2024-11-04 16:35:00,20.7,3.6,20.1,887.0,0.238,18.1,16.0,17.0,17.0,0.3,17.57,51.3,1015.9,0.0,0.0,0.0
6404,2024-11-04 16:40:00,15.8,2.6,22.9,871.0,0.242,15.3,15.0,16.0,16.0,0.3,16.96,51.9,1015.9,0.0,0.0,0.0
6405,2024-11-04 16:45:00,15.2,3.0,22.5,872.0,0.224,12.2,18.0,19.0,19.0,0.3,16.45,53.2,1016.0,0.0,0.0,0.0
